"CountryCode","SeriesCode","DESCRIPTION",
"RUS","CM.MKT.TRNR","Method of calculation: Total domestic value of share trading of Moscow Exchange and MICEX divided by the total domestic market capitalization of the two exchanges.",
"RUS","DT.DOD.DECT.CD","Long-term public and publicly guaranteed, long-term private nonguaranteed and short-term debt data for 2015 are World Bank staff estimates based on reports provided by the country.",
"RUS","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"RUS","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"RUS","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"RUS","IT.CEL.SETS","General State Supervisory Department for Communications. Ministry of Posts and Telecommunications. From 2005: Ministry for Information Technologies and Communications.",
"RUS","IT.CEL.SETS.P2","General State Supervisory Department for Communications. Ministry of Posts and Telecommunications. From 2005: Ministry for Information Technologies and Communications.",
"RUS","IT.MLT.MAIN","General State Supervisory Department for Communications. Ministry of Posts and Telecommunications. From 2005: Ministry for Information Technologies and Communications.",
"RUS","IT.MLT.MAIN.P2","General State Supervisory Department for Communications. Ministry of Posts and Telecommunications. From 2005: Ministry for Information Technologies and Communications.",
"RUS","IT.NET.BBND","General State Supervisory Department for Communications. Ministry of Posts and Telecommunications. From 2005: Ministry for Information Technologies and Communications.",
"RUS","IT.NET.BBND.P2","General State Supervisory Department for Communications. Ministry of Posts and Telecommunications. From 2005: Ministry for Information Technologies and Communications.",
"RUS","IT.NET.USER.ZS","General State Supervisory Department for Communications. Ministry of Posts and Telecommunications. From 2005: Ministry for Information Technologies and Communications.",
"RUS","SG.NOD.CONS","There is no nondiscrimination provision.",
"RUS","SH.XPD.PCAP","Changes for per capita values are due to fluctuations in the US$ exchange rates.",
"RUS","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"RUS","SM.POP.TOTL","Estimates are derived from data on foreign-born population. ",
"RUS","SP.DYN.AMRT.FE","Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"RUS","SP.DYN.AMRT.MA","Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"RUS","SP.DYN.CBRT.IN","Data sources : Russian Federation Federal State Statistics Service, United Nations World Population Prospects",
"RUS","SP.DYN.CDRT.IN","Data sources : Russian Federation Federal State Statistics Service, United Nations World Population Prospects",
"RUS","SP.DYN.LE00.FE.IN","Data sources : Eurostat, Russian Federation Federal State Statistics Service, United Nations World Population Prospects, TransMonEE",
"RUS","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"RUS","SP.DYN.LE00.MA.IN","Data sources : Eurostat, Russian Federation Federal State Statistics Service, United Nations World Population Prospects, TransMonEE",
"RUS","SP.DYN.TFRT.IN","Data sources : Eurostat, Russian Federation Federal State Statistics Service, TransMonEE",
"RUS","SP.POP.GROW","Data sources : Russian Federation Federal State Statistics Service (its January 1st populations were adjusted to mid-year populations by using geometric mean), 1979 Census, 1989 Census.",
"RUS","SP.POP.TOTL","Data sources : Russian Federation Federal State Statistics Service (its January 1st populations were adjusted to mid-year populations by using geometric mean), 1979 Census, 1989 Census.",
"RWA","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2015 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2015 is based on data from the BIS. Data include the effects of HIPC and MDRI debt relief.",
"RWA","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)",
"RWA","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"RWA","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)",
"RWA","IT.CEL.SETS","Until 2002: Société Rwandaise des Télécommunications. Rwanda Information Technology Authority. Rwanda Utilities Regulatory Agency",
"RWA","IT.CEL.SETS.P2","Until 2002: Société Rwandaise des Télécommunications. Rwanda Information Technology Authority. Rwanda Utilities Regulatory Agency",
"RWA","IT.MLT.MAIN","Until 2002: Société Rwandaise des Télécommunications. Rwanda Information Technology Authority. Rwanda Utilities Regulatory Agency",
"RWA","IT.MLT.MAIN.P2","Until 2002: Société Rwandaise des Télécommunications. Rwanda Information Technology Authority. Rwanda Utilities Regulatory Agency",
"RWA","IT.NET.BBND","Until 2002: Société Rwandaise des Télécommunications. Rwanda Information Technology Authority. Rwanda Utilities Regulatory Agency",
"RWA","IT.NET.BBND.P2","Until 2002: Société Rwandaise des Télécommunications. Rwanda Information Technology Authority. Rwanda Utilities Regulatory Agency",
"RWA","IT.NET.USER.ZS","Until 2002: Société Rwandaise des Télécommunications. Rwanda Information Technology Authority. Rwanda Utilities Regulatory Agency",
"RWA","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"RWA","SM.POP.TOTL","Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"RWA","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"RWA","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"RWA","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"RWA","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"RWA","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"RWA","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"RWA","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"RWA","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"RWA","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"RWA","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"SAS","SH.H2O.SMDW.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SAS","SH.H2O.SMDW.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SAS","SH.H2O.SMDW.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SAS","SH.STA.SMSS.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SAS","SH.STA.SMSS.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SAS","SH.STA.SMSS.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SAU","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SAU","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SAU","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SAU","IT.CEL.SETS","Saudi Telecommunications Company. From 2005: Communication and Information Technology Commission.",
"SAU","IT.CEL.SETS.P2","Saudi Telecommunications Company. From 2005: Communication and Information Technology Commission.",
"SAU","IT.MLT.MAIN","Saudi Telecommunications Company. From 2005: Communication and Information Technology Commission.",
"SAU","IT.MLT.MAIN.P2","Saudi Telecommunications Company. From 2005: Communication and Information Technology Commission.",
"SAU","IT.NET.BBND","Saudi Telecommunications Company. From 2005: Communication and Information Technology Commission.",
"SAU","IT.NET.BBND.P2","Saudi Telecommunications Company. From 2005: Communication and Information Technology Commission.",
"SAU","IT.NET.USER.ZS","Saudi Telecommunications Company. From 2005: Communication and Information Technology Commission.",
"SAU","SG.NOD.CONS","There is no nondiscrimination provision.",
"SAU","SM.POP.NETM","Data sources : United Nations World Population Prospects",
"SAU","SM.POP.REFG","Figures since 2001 includes some 240,000 Palestinians who were not reported prior to 2001.",
"SAU","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ",
"SAU","SP.DYN.AMRT.FE","Data source : United Nations World Population Prospects",
"SAU","SP.DYN.AMRT.MA","Data source : United Nations World Population Prospects",
"SAU","SP.DYN.CBRT.IN","Data sources : United Nations World Population Prospects",
"SAU","SP.DYN.CDRT.IN","Data sources : United Nations World Population Prospects",
"SAU","SP.DYN.LE00.FE.IN","Data sources : United Nations World Population Prospects",
"SAU","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SAU","SP.DYN.LE00.MA.IN","Data sources : United Nations World Population Prospects",
"SAU","SP.DYN.TFRT.IN","Data sources : United Nations World Population Prospects",
"SAU","SP.POP.GROW","Data sources: United Nations World Population Prospects",
"SAU","SP.POP.TOTL","Data sources : United Nations World Population Prospects",
"SDN","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2015 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2015 is based on data from the BIS.",
"SDN","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
"SDN","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SDN","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)",
"SDN","EN.URB.LCTY","Excludes South Sudan.",
"SDN","EN.URB.LCTY.UR.ZS","Excludes South Sudan.",
"SDN","EN.URB.MCTY","Excludes South Sudan.",
"SDN","EN.URB.MCTY.TL.ZS","Excludes South Sudan.",
"SDN","IT.CEL.SETS","Sudan Telecommunications Company Ltd. (Sudatel). From 2003: National Telecommunication Corporation (NTC).",
"SDN","IT.CEL.SETS.P2","Sudan Telecommunications Company Ltd. (Sudatel). From 2003: National Telecommunication Corporation (NTC).",
"SDN","IT.MLT.MAIN","Sudan Telecommunications Company Ltd. (Sudatel). From 2003: National Telecommunication Corporation (NTC).",
"SDN","IT.MLT.MAIN.P2","Sudan Telecommunications Company Ltd. (Sudatel). From 2003: National Telecommunication Corporation (NTC).",
"SDN","IT.NET.BBND","Sudan Telecommunications Company Ltd. (Sudatel). From 2003: National Telecommunication Corporation (NTC).",
"SDN","IT.NET.BBND.P2","Sudan Telecommunications Company Ltd. (Sudatel). From 2003: National Telecommunication Corporation (NTC).",
"SDN","IT.NET.USER.ZS","Sudan Telecommunications Company Ltd. (Sudatel). From 2003: National Telecommunication Corporation (NTC).",
